"V01.00.000"
"$_Languages"
"10(1) Espagnol (traditionnel)";"12(1) Français (France)";"9(2) Anglais (Royaume-Uni)";"513(1) Key"
"SEGUIMIENTO: ALARMA / DEMANDA CAMBIO DE FRESA
(valeurs de seuil paramétrable sur page écran)
*ODIL_ID:22713_1032*
";"SUIVI: ALARME / DEMANDE CHANGEMENT DE FRAISE
(valeurs de seuil paramétrable sur page écran)
*ODIL_ID:22713_1032*
";"SEGUIMIENTO: ALARMA / DEMANDA CAMBIO DE FRESA
(valeurs de seuil paramétrable sur page écran)
*ODIL_ID:22713_1032*
";""
"SEGUIMIENTO: ALARMA / DEMANDA CAMBIO DE FRESA
*ODIL_ID:22713_1033*
";"SUIVI: ALARME / DEMANDE CHANGEMENT DE FRAISE
*ODIL_ID:22713_1033*
";"SEGUIMIENTO: ALARMA / DEMANDA CAMBIO DE FRESA
*ODIL_ID:22713_1033*
";""
"RAZ NUMERO DE FRESADO
*ODIL_ID:22713_1034*
";"RAZ NOMBRE DE RODAGE
*ODIL_ID:22713_1034*
";"RAZ NUMERO DE FRESADO
*ODIL_ID:22713_1034*
";""
"GESTION DEL FRESADO ROBOT POR EL AUTOMATA
*ODIL_ID:22713_1035*
";"GESTION DU RODAGE ROBOT PAR L'AUTOMATE
*ODIL_ID:22713_1035*
";"GESTION DEL FRESADO ROBOT POR EL AUTOMATA
*ODIL_ID:22713_1035*
";""
"*******************************************************************************
**                  CAMBIO ELECTRODOS CENTRALIZADO                         **
*******************************************************************************
*ODIL_ID:22713_1036*
";"*******************************************************************************
**                  CHANGEMENT ELECTRODES CENTRALISE                         **
*******************************************************************************
*ODIL_ID:22713_1036*
";"*******************************************************************************
**                  CAMBIO ELECTRODOS CENTRALIZADO                         **
*******************************************************************************
*ODIL_ID:22713_1036*
";""
"SEGUIMIENTO: ALARMA ANTES CAMBIO ELECTRODOS
*ODIL_ID:22713_1037*
";"SUIVI: ALARME AVANT CHANGEMENT ELECTRODES
*ODIL_ID:22713_1037*
";"SEGUIMIENTO: ALARMA ANTES CAMBIO ELECTRODOS
*ODIL_ID:22713_1037*
";""
"GESTION DEL CAMBIO ELECTRODOS POR EL AUTOMATA
*ODIL_ID:22713_1038*
";"GESTION DU CHANGEMENT ELECTRODES PAR L'AUTOMATE
*ODIL_ID:22713_1038*
";"GESTION DEL CAMBIO ELECTRODOS POR EL AUTOMATA
*ODIL_ID:22713_1038*
";""
"SEGUIMIENTO: DEMANDA CAMBIO ELECTRODOS
*ODIL_ID:22713_1039*
";"SUIVI: DEMANDE CHANGEMENT ELECTRODES
*ODIL_ID:22713_1039*
";"SEGUIMIENTO: DEMANDA CAMBIO ELECTRODOS
*ODIL_ID:22713_1039*
";""
"CONTROL CORTE SERVIDUMBRE DEL ROBOT
*ODIL_ID:22713_1040*
";"CONTROLE COUPURE ASSERVISSEMENT DU ROBOT
*ODIL_ID:22713_1040*
";"CONTROL CORTE SERVIDUMBRE DEL ROBOT
*ODIL_ID:22713_1040*
";""
"********************************************************************************
**                  DEMANDA DE CAMBIO DE ELECTRODOS LOCAL                  **
********************************************************************************
*ODIL_ID:22713_1041*
";"********************************************************************************
**                  DEMANDE DE CHANGEMENT D'ELECTRODES LOCAL                  **
********************************************************************************
*ODIL_ID:22713_1041*
";"********************************************************************************
**                  DEMANDA DE CAMBIO DE ELECTRODOS LOCAL                  **
********************************************************************************
*ODIL_ID:22713_1041*
";""
"DEMANDA LOCAL DE CAMBIO ELECTRODOS
*ODIL_ID:22713_1042*
";"DEMANDE LOCALE DE CHANGEMENT ELECTRODES
*ODIL_ID:22713_1042*
";"DEMANDA LOCAL DE CAMBIO ELECTRODOS
*ODIL_ID:22713_1042*
";""
"FIN DE CAMBIO ELECTRODOS (DEMANDA LOCAL)
*ODIL_ID:22713_1043*
";"FIN DE CHANGEMENT ELECTRODES (DEMANDE LOCALE)
*ODIL_ID:22713_1043*
";"FIN DE CAMBIO ELECTRODOS (DEMANDA LOCAL)
*ODIL_ID:22713_1043*
";""
"*******************************************************************************
**                              HARDWARE HMI                                 **
*******************************************************************************
*ODIL_ID:23795_309*
";"*******************************************************************************
**                              HARDWARE HMI                                 **
*******************************************************************************
*ODIL_ID:23795_309*
";"*******************************************************************************
**                              HARDWARE HMI                                 **
*******************************************************************************
*ODIL_ID:23795_309*
";""
"Z1: C4 DEF. CARTA DE SEGURIDAD
*ODIL_ID:24366_311*
";"Z1: C4 DEF. CARTE DE SECURITE
*ODIL_ID:24366_311*
";"Z1: C4 DEF. CARTA DE SEGURIDAD
*ODIL_ID:24366_311*
";""
"*******************************************************************************
**                           SAFETY PROGRAM HMI                              **
*******************************************************************************
*ODIL_ID:23795_312*
";"*******************************************************************************
**                           SAFETY PROGRAM HMI                              **
*******************************************************************************
*ODIL_ID:23795_312*
";"*******************************************************************************
**                           SAFETY PROGRAM HMI                              **
*******************************************************************************
*ODIL_ID:23795_312*
";""
"*******************************************************************************
**                         MONITORING / SEGUIMIENTO                                **
*******************************************************************************
*ODIL_ID:23795_1001*
";"*******************************************************************************
**                         MONITORING / SUIVI                                **
*******************************************************************************
*ODIL_ID:23795_1001*
";"*******************************************************************************
**                         MONITORING / SEGUIMIENTO                                **
*******************************************************************************
*ODIL_ID:23795_1001*
";""
"SEGUIMIENTO: CONTROL DEL TIEMPO DE CICLO ROBOT
*ODIL_ID:23795_1026*
";"SUIVI: CONTROLE DU TEMPS DE CYCLE ROBOT
*ODIL_ID:23795_1026*
";"SEGUIMIENTO: CONTROL DEL TIEMPO DE CICLO ROBOT
*ODIL_ID:23795_1026*
";""
"*******************************************************************************
**                              CICLOS ROBOT                                 **
*******************************************************************************
*ODIL_ID:23795_1008*
";"*******************************************************************************
**                              CYCLES ROBOT                                 **
*******************************************************************************
*ODIL_ID:23795_1008*
";"*******************************************************************************
**                              CICLOS ROBOT                                 **
*******************************************************************************
*ODIL_ID:23795_1008*
";""
"INICIALIZACION DEL NUMERO DE CODIGO CICLO
*ODIL_ID:23795_1009*
";"INITIALISATION DU NUMERO DE CODE CYCLE
*ODIL_ID:23795_1009*
";"INICIALIZACION DEL NUMERO DE CODIGO CICLO
*ODIL_ID:23795_1009*
";""
"AUX. CICLO PRINCIPAL
*ODIL_ID:23795_1010*
";"AUX. CYCLE PRINCIPAL
*ODIL_ID:23795_1010*
";"AUX. CICLO PRINCIPAL
*ODIL_ID:23795_1010*
";""
"---------------------------- MANTENIMIENTO CICLO  -------------------------------
*ODIL_ID:23795_1014*
";"---------------------------- MAINTENANCE CYCLE  -------------------------------
*ODIL_ID:23795_1014*
";"---------------------------- MANTENIMIENTO CICLO  -------------------------------
*ODIL_ID:23795_1014*
";""
"DEMANDA DE FRESADO DISTANTE (ROBOT SOLDADURA)
*ODIL_ID:23795_1015*
";"DEMANDE DE RODAGE DISTANT (ROBOT SOUDURE)
*ODIL_ID:23795_1015*
";"DEMANDA DE FRESADO DISTANTE (ROBOT SOLDADURA)
*ODIL_ID:23795_1015*
";""
"DEMANDA DE CAMBIO DE ELECTRODOS DISTANTE (ROBOT SOLDADURA)
*ODIL_ID:23795_1016*
";"DEMANDE DE CHANGEMENT D'ELECTRODE DISTANT (ROBOT SOUDURE)
*ODIL_ID:23795_1016*
";"DEMANDA DE CAMBIO DE ELECTRODOS DISTANTE (ROBOT SOLDADURA)
*ODIL_ID:23795_1016*
";""
"DEMANDA DE REPLI DISTANTE
*ODIL_ID:23795_1017*
";"DEMANDE DE REPLI DISTANT
*ODIL_ID:23795_1017*
";"DEMANDA DE REPLI DISTANTE
*ODIL_ID:23795_1017*
";""
"*******************************************************************************
**                              ROBOT STANDARD BF                            **
*******************************************************************************
*ODIL_ID:23795_1018*
";"*******************************************************************************
**                              ROBOT STANDARD BF                            **
*******************************************************************************
*ODIL_ID:23795_1018*
";"*******************************************************************************
**                              ROBOT STANDARD BF                            **
*******************************************************************************
*ODIL_ID:23795_1018*
";""
